workload,type,date_time,total_http
15000,cjdbc,9350,0.000000
15000,cjdbc,9400,0.000000
15000,cjdbc,9450,0.000000
15000,cjdbc,9500,0.000000
15000,cjdbc,9550,0.000000
15000,cjdbc,9600,0.000000
15000,cjdbc,9650,0.000000
15000,cjdbc,9700,0.000000
15000,cjdbc,9750,0.000000
15000,cjdbc,9800,0.000000
15000,cjdbc,9850,0.000000
15000,cjdbc,9900,0.000000
15000,cjdbc,9950,0.000000
15000,cjdbc,10000,0.000000
15000,cjdbc,10050,0.000000
15000,cjdbc,10100,0.000000
15000,cjdbc,10150,0.000000
15000,cjdbc,10200,0.000000
15000,cjdbc,10250,0.000000
15000,cjdbc,10300,0.000000
15000,cjdbc,10350,0.000000
15000,cjdbc,10400,0.000000
15000,cjdbc,10450,0.000000
15000,cjdbc,10500,0.000000
15000,cjdbc,10550,0.000000
15000,cjdbc,10600,0.000000
15000,cjdbc,10650,0.000000
15000,cjdbc,10700,0.000000
15000,cjdbc,10750,0.000000
15000,cjdbc,10800,0.000000
15000,cjdbc,10850,0.000000
15000,cjdbc,10900,0.000000
15000,cjdbc,10950,0.000000
15000,cjdbc,11000,0.000000
15000,cjdbc,11050,0.000000
15000,cjdbc,11100,0.000000
15000,cjdbc,11150,0.000000
15000,cjdbc,11200,0.000000
15000,cjdbc,11250,0.000000
15000,cjdbc,11300,0.000000
15000,cjdbc,11350,0.000000
15000,cjdbc,11400,0.000000
15000,cjdbc,11450,0.000000
15000,cjdbc,11500,0.000000
15000,cjdbc,11550,0.000000
15000,cjdbc,11600,0.000000
15000,cjdbc,11650,0.000000
15000,cjdbc,11700,0.000000
15000,cjdbc,11750,0.000000
15000,cjdbc,11800,0.000000
15000,cjdbc,11850,0.000000
15000,cjdbc,11900,0.000000
15000,cjdbc,11950,0.000000
15000,cjdbc,12000,0.000000
15000,cjdbc,12050,0.000000
15000,cjdbc,12100,0.000000
15000,cjdbc,12150,0.000000
15000,cjdbc,12200,0.000000
15000,cjdbc,12250,0.000000
15000,cjdbc,12300,0.000000
15000,cjdbc,12350,0.000000
15000,cjdbc,12400,0.000000
15000,cjdbc,12450,0.000000
15000,cjdbc,12500,0.000000
15000,cjdbc,12550,0.000000
15000,cjdbc,12600,0.000000
15000,cjdbc,12650,0.000000
15000,cjdbc,12700,0.000000
15000,cjdbc,12750,0.000000
15000,cjdbc,12800,0.000000
15000,cjdbc,12850,0.000000
15000,cjdbc,12900,0.000000
15000,cjdbc,12950,0.000000
15000,cjdbc,13000,0.000000
15000,cjdbc,13050,0.000000
15000,cjdbc,13100,0.000000
15000,cjdbc,13150,0.000000
15000,cjdbc,13200,0.000000
15000,cjdbc,13250,0.000000
15000,cjdbc,13300,0.000000
15000,cjdbc,13350,0.000000
15000,cjdbc,13400,0.000000
15000,cjdbc,13450,0.000000
15000,cjdbc,13500,0.000000
15000,cjdbc,13550,0.000000
15000,cjdbc,13600,0.000000
15000,cjdbc,13650,0.000000
15000,cjdbc,13700,0.000000
15000,cjdbc,13750,0.000000
15000,cjdbc,13800,0.000000
15000,cjdbc,13850,0.000000
15000,cjdbc,13900,0.000000
15000,cjdbc,13950,0.000000
15000,cjdbc,14000,0.000000
15000,cjdbc,14050,0.000000
15000,cjdbc,14100,0.000000
15000,cjdbc,14150,0.000000
15000,cjdbc,14200,0.000000
15000,cjdbc,14250,0.000000
15000,cjdbc,14300,0.000000
15000,cjdbc,14350,0.000000
15000,cjdbc,14400,0.000000
15000,cjdbc,14450,0.000000
15000,cjdbc,14500,0.000000
15000,cjdbc,14550,0.000000
15000,cjdbc,14600,0.000000
15000,cjdbc,14650,0.000000
15000,cjdbc,14700,0.000000
15000,cjdbc,14750,0.000000
15000,cjdbc,14800,0.000000
15000,cjdbc,14850,0.000000
15000,cjdbc,14900,0.000000
15000,cjdbc,14950,0.000000
15000,cjdbc,15000,0.000000
15000,cjdbc,15050,0.000000
15000,cjdbc,15100,0.000000
15000,cjdbc,15150,0.000000
15000,cjdbc,15200,0.000000
15000,cjdbc,15250,0.000000
15000,cjdbc,15300,0.000000
15000,cjdbc,15350,0.000000
15000,cjdbc,15400,0.000000
15000,cjdbc,15450,0.000000
15000,cjdbc,15500,0.000000
15000,cjdbc,15550,0.000000
15000,cjdbc,15600,0.000000
15000,cjdbc,15650,0.000000
15000,cjdbc,15700,0.000000
15000,cjdbc,15750,0.000000
15000,cjdbc,15800,0.000000
15000,cjdbc,15850,0.000000
15000,cjdbc,15900,0.000000
15000,cjdbc,15950,0.000000
15000,cjdbc,16000,0.000000
15000,cjdbc,16050,0.000000
15000,cjdbc,16100,0.000000
15000,cjdbc,16150,0.000000
15000,cjdbc,16200,0.000000
15000,cjdbc,16250,0.000000
15000,cjdbc,16300,0.000000
15000,cjdbc,16350,0.000000
15000,cjdbc,16400,0.000000
15000,cjdbc,16450,0.000000
15000,cjdbc,16500,0.000000
15000,cjdbc,16550,0.000000
15000,cjdbc,16600,0.000000
15000,cjdbc,16650,0.000000
15000,cjdbc,16700,0.000000
15000,cjdbc,16750,0.000000
15000,cjdbc,16800,0.000000
15000,cjdbc,16850,0.000000
15000,cjdbc,16900,0.000000
15000,cjdbc,16950,0.000000
15000,cjdbc,17000,0.000000
15000,cjdbc,17050,0.000000
15000,cjdbc,17100,0.000000
15000,cjdbc,17150,0.000000
15000,cjdbc,17200,0.000000
15000,cjdbc,17250,0.000000
15000,cjdbc,17300,0.000000
15000,cjdbc,17350,0.000000
15000,cjdbc,17400,0.000000
15000,cjdbc,17450,0.000000
15000,cjdbc,17500,0.000000
15000,cjdbc,17550,0.000000
15000,cjdbc,17600,0.000000
15000,cjdbc,17650,0.000000
15000,cjdbc,17700,0.000000
15000,cjdbc,17750,0.000000
15000,cjdbc,17800,0.000000
15000,cjdbc,17850,0.000000
15000,cjdbc,17900,0.000000
15000,cjdbc,17950,0.000000
15000,cjdbc,18000,0.000000
15000,cjdbc,18050,0.000000
15000,cjdbc,18100,0.000000
15000,cjdbc,18150,0.000000
15000,cjdbc,18200,0.000000
15000,cjdbc,18250,0.000000
15000,cjdbc,18300,0.000000
15000,cjdbc,18350,0.000000
15000,cjdbc,18400,0.000000
15000,cjdbc,18450,0.000000
15000,cjdbc,18500,0.000000
15000,cjdbc,18550,0.000000
15000,cjdbc,18600,0.000000
15000,cjdbc,18650,0.000000
15000,cjdbc,18700,0.000000
15000,cjdbc,18750,0.000000
15000,cjdbc,18800,0.000000
15000,cjdbc,18850,0.000000
15000,cjdbc,18900,0.000000
15000,cjdbc,18950,0.000000
15000,cjdbc,19000,0.000000
15000,cjdbc,19050,0.000000
15000,cjdbc,19100,0.000000
15000,cjdbc,19150,0.000000
15000,cjdbc,19200,0.000000
15000,cjdbc,19250,0.000000
15000,cjdbc,19300,0.000000
15000,cjdbc,19350,0.000000
15000,cjdbc,19400,0.000000
15000,cjdbc,19450,0.000000
15000,cjdbc,19500,0.000000
15000,cjdbc,19550,0.000000
15000,cjdbc,19600,0.000000
15000,cjdbc,19650,0.000000
15000,cjdbc,19700,0.000000
15000,cjdbc,19750,0.000000
15000,cjdbc,19800,0.000000
15000,cjdbc,19850,0.000000
15000,cjdbc,19900,0.000000
15000,cjdbc,19950,0.000000
15000,cjdbc,20000,0.000000
15000,cjdbc,20050,0.000000
15000,cjdbc,20100,0.000000
15000,cjdbc,20150,0.000000
15000,cjdbc,20200,0.000000
15000,cjdbc,20250,0.000000
15000,cjdbc,20300,0.000000
15000,cjdbc,20350,0.000000
15000,cjdbc,20400,0.000000
15000,cjdbc,20450,0.000000
15000,cjdbc,20500,0.000000
15000,cjdbc,20550,0.000000
15000,cjdbc,20600,0.000000
15000,cjdbc,20650,0.000000
15000,cjdbc,20700,0.000000
15000,cjdbc,20750,0.000000
15000,cjdbc,20800,0.000000
15000,cjdbc,20850,0.000000
15000,cjdbc,20900,0.000000
15000,cjdbc,20950,0.000000
15000,cjdbc,21000,0.000000
15000,cjdbc,21050,0.000000
15000,cjdbc,21100,0.000000
15000,cjdbc,21150,0.000000
15000,cjdbc,21200,0.000000
15000,cjdbc,21250,0.000000
15000,cjdbc,21300,0.000000
15000,cjdbc,21350,0.000000
15000,cjdbc,21400,0.000000
15000,cjdbc,21450,0.000000
15000,cjdbc,21500,0.000000
15000,cjdbc,21550,0.000000
15000,cjdbc,21600,0.000000
15000,cjdbc,21650,0.000000
15000,cjdbc,21700,0.000000
15000,cjdbc,21750,0.000000
15000,cjdbc,21800,0.000000
15000,cjdbc,21850,0.000000
15000,cjdbc,21900,0.000000
15000,cjdbc,21950,0.000000
15000,cjdbc,22000,0.000000
15000,cjdbc,22050,0.000000
15000,cjdbc,22100,0.000000
15000,cjdbc,22150,0.000000
15000,cjdbc,22200,0.000000
15000,cjdbc,22250,0.000000
15000,cjdbc,22300,0.000000
15000,cjdbc,22350,0.000000
15000,cjdbc,22400,0.000000
15000,cjdbc,22450,0.000000
15000,cjdbc,22500,0.000000
15000,cjdbc,22550,0.000000
15000,cjdbc,22600,0.000000
15000,cjdbc,22650,0.000000
15000,cjdbc,22700,0.000000
15000,cjdbc,22750,0.000000
15000,cjdbc,22800,0.000000
15000,cjdbc,22850,0.000000
15000,cjdbc,22900,0.000000
15000,cjdbc,22950,0.000000
15000,cjdbc,23000,0.000000
15000,cjdbc,23050,0.000000
15000,cjdbc,23100,0.000000
15000,cjdbc,23150,0.000000
15000,cjdbc,23200,0.000000
15000,cjdbc,23250,0.000000
15000,cjdbc,23300,0.000000
15000,cjdbc,23350,0.000000
15000,cjdbc,23400,0.000000
15000,cjdbc,23450,0.000000
15000,cjdbc,23500,0.000000
15000,cjdbc,23550,0.000000
15000,cjdbc,23600,0.000000
15000,cjdbc,23650,0.000000
15000,cjdbc,23700,0.000000
15000,cjdbc,23750,0.000000
15000,cjdbc,23800,0.000000
15000,cjdbc,23850,0.000000
15000,cjdbc,23900,0.000000
15000,cjdbc,23950,0.000000
15000,cjdbc,24000,0.000000
15000,cjdbc,24050,0.000000
15000,cjdbc,24100,0.000000
15000,cjdbc,24150,0.000000
15000,cjdbc,24200,0.000000
15000,cjdbc,24250,0.000000
15000,cjdbc,24300,0.000000
15000,cjdbc,24350,0.000000
15000,cjdbc,24400,0.000000
15000,cjdbc,24450,0.000000
15000,cjdbc,24500,0.000000
15000,cjdbc,24550,0.000000
15000,cjdbc,24600,0.000000
15000,cjdbc,24650,0.000000
15000,cjdbc,24700,0.000000
15000,cjdbc,24750,0.000000
15000,cjdbc,24800,0.000000
15000,cjdbc,24850,0.000000
15000,cjdbc,24900,0.000000
15000,cjdbc,24950,0.000000
15000,cjdbc,25000,0.000000
15000,cjdbc,25050,0.000000
15000,cjdbc,25100,0.000000
15000,cjdbc,25150,0.000000
15000,cjdbc,25200,0.000000
15000,cjdbc,25250,0.000000
15000,cjdbc,25300,0.000000
15000,cjdbc,25350,0.000000
15000,cjdbc,25400,0.000000
15000,cjdbc,25450,0.000000
15000,cjdbc,25500,0.000000
15000,cjdbc,25550,0.000000
15000,cjdbc,25600,0.000000
15000,cjdbc,25650,0.000000
15000,cjdbc,25700,0.000000
15000,cjdbc,25750,0.000000
15000,cjdbc,25800,0.000000
15000,cjdbc,25850,0.000000
15000,cjdbc,25900,0.000000
15000,cjdbc,25950,0.000000
15000,cjdbc,26000,0.000000
15000,cjdbc,26050,0.000000
15000,cjdbc,26100,0.000000
15000,cjdbc,26150,0.000000
15000,cjdbc,26200,0.000000
15000,cjdbc,26250,0.000000
15000,cjdbc,26300,0.000000
15000,cjdbc,26350,0.000000
15000,cjdbc,26400,0.000000
15000,cjdbc,26450,0.000000
15000,cjdbc,26500,0.000000
15000,cjdbc,26550,0.000000
15000,cjdbc,26600,0.000000
15000,cjdbc,26650,0.000000
15000,cjdbc,26700,0.000000
15000,cjdbc,26750,0.000000
15000,cjdbc,26800,0.000000
15000,cjdbc,26850,0.000000
15000,cjdbc,26900,0.000000
15000,cjdbc,26950,0.000000
15000,cjdbc,27000,0.000000
15000,cjdbc,27050,0.000000
15000,cjdbc,27100,0.000000
15000,cjdbc,27150,0.000000
15000,cjdbc,27200,0.000000
15000,cjdbc,27250,0.000000
15000,cjdbc,27300,0.000000
15000,cjdbc,27350,0.000000
15000,cjdbc,27400,0.000000
15000,cjdbc,27450,0.000000
15000,cjdbc,27500,0.000000
15000,cjdbc,27550,0.000000
15000,cjdbc,27600,0.000000
15000,cjdbc,27650,0.000000
15000,cjdbc,27700,0.000000
15000,cjdbc,27750,0.000000
15000,cjdbc,27800,0.000000
15000,cjdbc,27850,0.000000
15000,cjdbc,27900,0.000000
15000,cjdbc,27950,0.000000
15000,cjdbc,28000,0.000000
15000,cjdbc,28050,0.000000
15000,cjdbc,28100,0.000000
15000,cjdbc,28150,0.000000
15000,cjdbc,28200,0.000000
15000,cjdbc,28250,0.000000
15000,cjdbc,28300,0.000000
15000,cjdbc,28350,0.000000
15000,cjdbc,28400,0.000000
15000,cjdbc,28450,0.000000
15000,cjdbc,28500,0.000000
15000,cjdbc,28550,0.000000
15000,cjdbc,28600,0.000000
15000,cjdbc,28650,0.000000
15000,cjdbc,28700,0.000000
15000,cjdbc,28750,0.000000
15000,cjdbc,28800,0.000000
15000,cjdbc,28850,0.000000
15000,cjdbc,28900,0.000000
15000,cjdbc,28950,0.000000
15000,cjdbc,29000,0.000000
15000,cjdbc,29050,0.000000
15000,cjdbc,29100,0.000000
15000,cjdbc,29150,0.000000
15000,cjdbc,29200,0.000000
15000,cjdbc,29250,0.000000
15000,cjdbc,29300,0.000000
15000,cjdbc,29350,0.000000
15000,cjdbc,29400,0.000000
15000,cjdbc,29450,0.000000
15000,cjdbc,29500,0.000000
15000,cjdbc,29550,0.000000
15000,cjdbc,29600,0.000000
15000,cjdbc,29650,0.000000
15000,cjdbc,29700,0.000000
15000,cjdbc,29750,0.000000
15000,cjdbc,29800,0.000000
15000,cjdbc,29850,0.000000
15000,cjdbc,29900,0.000000
15000,cjdbc,29950,0.000000
15000,cjdbc,30000,0.000000
15000,cjdbc,30050,0.000000
15000,cjdbc,30100,0.000000
15000,cjdbc,30150,0.000000
15000,cjdbc,30200,0.000000
15000,cjdbc,30250,0.000000
15000,cjdbc,30300,0.000000
15000,cjdbc,30350,0.000000
15000,cjdbc,30400,0.000000
15000,cjdbc,30450,0.000000
15000,cjdbc,30500,0.000000
15000,cjdbc,30550,0.000000
15000,cjdbc,30600,0.000000
15000,cjdbc,30650,0.000000
15000,cjdbc,30700,0.000000
15000,cjdbc,30750,0.000000
15000,cjdbc,30800,0.000000
15000,cjdbc,30850,0.000000
15000,cjdbc,30900,0.000000
15000,cjdbc,30950,0.000000
15000,cjdbc,31000,0.000000
15000,cjdbc,31050,0.000000
15000,cjdbc,31100,0.000000
15000,cjdbc,31150,0.000000
15000,cjdbc,31200,0.000000
15000,cjdbc,31250,0.000000
15000,cjdbc,31300,0.000000
15000,cjdbc,31350,0.000000
15000,cjdbc,31400,0.000000
15000,cjdbc,31450,0.000000
15000,cjdbc,31500,0.000000
15000,cjdbc,31550,0.000000
15000,cjdbc,31600,0.000000
15000,cjdbc,31650,0.000000
15000,cjdbc,31700,0.000000
15000,cjdbc,31750,0.000000
15000,cjdbc,31800,0.000000
15000,cjdbc,31850,0.000000
15000,cjdbc,31900,0.000000
15000,cjdbc,31950,0.000000
15000,cjdbc,32000,0.000000
15000,cjdbc,32050,0.000000
15000,cjdbc,32100,0.000000
15000,cjdbc,32150,0.000000
15000,cjdbc,32200,0.000000
15000,cjdbc,32250,0.000000
15000,cjdbc,32300,0.000000
15000,cjdbc,32350,0.000000
15000,cjdbc,32400,0.000000
15000,cjdbc,32450,0.000000
15000,cjdbc,32500,0.000000
15000,cjdbc,32550,0.000000
15000,cjdbc,32600,0.000000
15000,cjdbc,32650,0.000000
15000,cjdbc,32700,0.000000
15000,cjdbc,32750,0.000000
15000,cjdbc,32800,0.000000
15000,cjdbc,32850,0.000000
15000,cjdbc,32900,0.000000
15000,cjdbc,32950,0.000000
15000,cjdbc,33000,0.000000
15000,cjdbc,33050,0.000000
15000,cjdbc,33100,0.000000
15000,cjdbc,33150,0.000000
15000,cjdbc,33200,0.000000
15000,cjdbc,33250,0.000000
15000,cjdbc,33300,0.000000
15000,cjdbc,33350,0.000000
15000,cjdbc,33400,0.000000
15000,cjdbc,33450,0.000000
15000,cjdbc,33500,0.000000
15000,cjdbc,33550,0.000000
15000,cjdbc,33600,0.000000
15000,cjdbc,33650,0.000000
15000,cjdbc,33700,0.000000
15000,cjdbc,33750,0.000000
15000,cjdbc,33800,0.000000
15000,cjdbc,33850,0.000000
15000,cjdbc,33900,0.000000
15000,cjdbc,33950,0.000000
15000,cjdbc,34000,0.000000
15000,cjdbc,34050,0.000000
15000,cjdbc,34100,0.000000
15000,cjdbc,34150,0.000000
15000,cjdbc,34200,0.000000
15000,cjdbc,34250,0.000000
15000,cjdbc,34300,0.000000
15000,cjdbc,34350,0.000000
15000,cjdbc,34400,0.000000
15000,cjdbc,34450,0.000000
15000,cjdbc,34500,0.000000
15000,cjdbc,34550,0.000000
15000,cjdbc,34600,0.000000
15000,cjdbc,34650,0.000000
15000,cjdbc,34700,0.000000
15000,cjdbc,34750,0.000000
15000,cjdbc,34800,0.000000
15000,cjdbc,34850,0.000000
15000,cjdbc,34900,0.000000
15000,cjdbc,34950,0.000000
15000,cjdbc,35000,0.000000
15000,cjdbc,35050,0.000000
15000,cjdbc,35100,0.000000
15000,cjdbc,35150,0.000000
15000,cjdbc,35200,0.000000
15000,cjdbc,35250,0.000000
15000,cjdbc,35300,0.000000
15000,cjdbc,35350,0.000000
15000,cjdbc,35400,0.000000
15000,cjdbc,35450,0.000000
15000,cjdbc,35500,0.000000
15000,cjdbc,35550,0.000000
15000,cjdbc,35600,0.000000
15000,cjdbc,35650,0.000000
15000,cjdbc,35700,0.000000
15000,cjdbc,35750,0.000000
15000,cjdbc,35800,0.000000
15000,cjdbc,35850,0.000000
15000,cjdbc,35900,0.000000
15000,cjdbc,35950,0.000000
15000,cjdbc,36000,0.000000
15000,cjdbc,36050,0.000000
15000,cjdbc,36100,0.000000
15000,cjdbc,36150,0.000000
15000,cjdbc,36200,0.000000
15000,cjdbc,36250,0.000000
15000,cjdbc,36300,0.000000
15000,cjdbc,36350,0.000000
15000,cjdbc,36400,0.000000
15000,cjdbc,36450,0.000000
15000,cjdbc,36500,0.000000
15000,cjdbc,36550,0.000000
15000,cjdbc,36600,0.000000
15000,cjdbc,36650,0.000000
15000,cjdbc,36700,0.000000
15000,cjdbc,36750,0.000000
15000,cjdbc,36800,0.000000
15000,cjdbc,36850,0.000000
15000,cjdbc,36900,0.000000
15000,cjdbc,36950,0.000000
15000,cjdbc,37000,0.000000
15000,cjdbc,37050,0.000000
15000,cjdbc,37100,0.000000
15000,cjdbc,37150,0.000000
15000,cjdbc,37200,0.000000
15000,cjdbc,37250,0.000000
15000,cjdbc,37300,0.000000
15000,cjdbc,37350,0.000000
15000,cjdbc,37400,0.000000
15000,cjdbc,37450,0.000000
15000,cjdbc,37500,0.000000
15000,cjdbc,37550,0.000000
15000,cjdbc,37600,0.000000
15000,cjdbc,37650,0.000000
15000,cjdbc,37700,0.000000
15000,cjdbc,37750,0.000000
15000,cjdbc,37800,0.000000
15000,cjdbc,37850,0.000000
15000,cjdbc,37900,0.000000
15000,cjdbc,37950,0.000000
15000,cjdbc,38000,0.000000
15000,cjdbc,38050,0.000000
15000,cjdbc,38100,0.000000
15000,cjdbc,38150,0.000000
15000,cjdbc,38200,0.000000
15000,cjdbc,38250,0.000000
15000,cjdbc,38300,0.000000
15000,cjdbc,38350,0.000000
15000,cjdbc,38400,0.000000
15000,cjdbc,38450,0.000000
15000,cjdbc,38500,0.000000
15000,cjdbc,38550,0.000000
15000,cjdbc,38600,0.000000
15000,cjdbc,38650,0.000000
15000,cjdbc,38700,0.000000
15000,cjdbc,38750,0.000000
15000,cjdbc,38800,0.000000
15000,cjdbc,38850,0.000000
15000,cjdbc,38900,0.000000
15000,cjdbc,38950,0.000000
15000,cjdbc,39000,0.000000
15000,cjdbc,39050,0.000000
15000,cjdbc,39100,0.000000
15000,cjdbc,39150,0.000000
15000,cjdbc,39200,0.000000
15000,cjdbc,39250,0.000000
15000,cjdbc,39300,0.000000
15000,cjdbc,39350,0.000000
15000,cjdbc,39400,0.000000
15000,cjdbc,39450,0.000000
15000,cjdbc,39500,0.000000
15000,cjdbc,39550,0.000000
15000,cjdbc,39600,0.000000
15000,cjdbc,39650,0.000000
15000,cjdbc,39700,0.000000
15000,cjdbc,39750,0.000000
15000,cjdbc,39800,0.000000
15000,cjdbc,39850,0.000000
15000,cjdbc,39900,0.000000
15000,cjdbc,39950,0.000000
15000,cjdbc,40000,0.000000
15000,cjdbc,40050,0.000000
15000,cjdbc,40100,0.000000
15000,cjdbc,40150,0.000000
15000,cjdbc,40200,0.000000
15000,cjdbc,40250,0.000000
15000,cjdbc,40300,0.000000
15000,cjdbc,40350,0.000000
15000,cjdbc,40400,0.000000
15000,cjdbc,40450,0.000000
15000,cjdbc,40500,0.000000
15000,cjdbc,40550,0.000000
15000,cjdbc,40600,0.000000
15000,cjdbc,40650,0.000000
15000,cjdbc,40700,0.000000
15000,cjdbc,40750,0.000000
15000,cjdbc,40800,0.000000
15000,cjdbc,40850,0.000000
15000,cjdbc,40900,0.000000
15000,cjdbc,40950,0.000000
15000,cjdbc,41000,0.000000
15000,cjdbc,41050,0.000000
15000,cjdbc,41100,0.000000
